RUINIFORME	Dont l’aspect et la forme font penser ou rappellent des ruines.
RUISSELANT	Qui ruisselle, en parlant d'un liquide.
RUMINATION	Action de ruminer.
RUSSOPHILE	Personne qui aime la Russie, sa culture, son histoire, sa langue ou son peuple.
RUSSOPHOBE	Personne hostile envers la Russie, envers ses habitants.
RUSSOPHONE	Qui parle la langue russe.
RYTHMICIEN	Musicien qui s’occupe de la rythmique musicale.
SABBATAIRE	Anabaptiste qui observe le sabbat comme les Juifs, parce qu’il n'aurait été aboli par aucune loi dans le Nouveau Testament.
SABBATHIEN	Relatif à Sabbathius, à sa doctrine.
SABLONNAIS	Habitant de Sablons, commune française située dans le département de l’Isère.
SABLONNEUX	Où il y a beaucoup de sable.
SABRETACHE	Sorte de sac plat, suspendu par des courroies entre le fourreau du sabre et l'extérieur du jarret gauche d’un cavalier, pour amortir les battements pendant la marche, et qui lui servait en plus de poche, notamment pour le courrier. Il était traditionnellement fait en cuir noir à l'extérieur et en basane à l'intérieur.
SACCAGEUSE	Personne qui saccage.
SACCARIQUE	Se dit d’un acide qui s’est formé par l’oxydation de glucose, d’amidon, de lactose ou de saccarose.
SACCHARASE	Hydrolase du saccharose.
SACCHARATE	Combinaison du saccharose avec un oxyde métallique.
SACCHAREUX	Qui tient de la nature du sucre.
SACCHARIDE	Synonyme ancien de glucide.
SACCHARINE	Laminaire sucrée.
SACCHAROSE	Diholoside formé par la condensation d’une molécule de glucose et d’une molécule de fructose, extrait de la canne à sucre ou de la betterave sucrière et utilisé comme sucre de table.
SACCHARURE	Médicament qu’on obtient en versant une teinture alcoolique ou éthérée sur du sucre blanc cassé en morceaux, après avoir laissé s'évaporer à température ambiante l’alcool ou l’éther du mélange, on le réduisant en poudre grossière.
SACCIFORME	En forme de sac.
SACERDOTAL	Relatif au sacerdoce.
SACQUEBUTE	Lance à bout crochu destinée à désarçonner un cavalier.
SACRALISER	Se fusionner au sacrum.
SACRISTAIN	Petit gâteau fait d’un bâtonnet de pâte feuilletée torsadé.
SACRISTINE	Femme chargée de la bonne marche matérielle d’une église et de sa sacristie.
SACROSAINT	Qui est très saint, doublement sacré et révéré.
SAGITTAIRE	Personne née sous le signe du Sagittaire.
SAGUENAYEN	Habitant du Saguenay, région québécoise.
SAHARIENNE	Veste de toile comportant de nombreuses poches et souvent de couleur sable.
SAIGNEMENT	Écoulement, épanchement de sang, principalement par le nez.
SAINTEMENT	D’une manière sainte.
SAISISSANT	Celui qui saisit, au nom de qui se fait une saisie.
SAISONNIER	Qui est propre à telle ou telle saison.
SALAMANDRE	Récipient que l’on portait au four.
SALICIONAL	Jeu d’orgue, à bouche, de la famille des jeux de fond.
SALICOSIDE	Salicyline.
SALICYLATE	Sel de l’acide salicylique.
SALIFIABLE	Susceptible de former des sels en se combinant avec un autre corps, comme les oxydes métalliques avec les acides, les sulfures entre eux, le chlore avec le sodium, etc.
SALIVATION	Sécrétion de la salive par les glandes salivaires.
SALMANAZAR	Nom de plusieurs rois assyriens.
SALMONELLE	Bactérie du genre Salmonella.
SALOMONAIS	Qui a un rapport avec les îles Salomon ou ses habitants.
SALOMONIEN	De Salomon, relatif à Salomon.
SALONICIEN	Relatif à Salonique ou à ses habitants les Saloniciens.
SALONNARDE	Personne fréquentant les salons.
SALPINGIEN	Relatif aux trompes de Fallope ou â la trompe d’Eustache.
SALPINGITE	Inflammation aiguë ou chronique des trompes.
SALTARELLE	Musique sur laquelle on la danse.
SALUTATION	Action de saluer; mot pour saluer.
SALVATRICE	[En parlant de valeurs abstraites] Celle qui sauve, qui libère.
SAMARITAIN	Personne .
SANATORIAL	Relatif à un sanatorium.
SANATORIUM	Maison de santé où l’on soigne au grand air certains malades, plus spécialement ceux atteints de tuberculose.
SANCTIFIER	Rendre saint.
SANCTUAIRE	Édifice ou lieu consacré aux cérémonies d’un culte.
SANDALETTE	Chaussure légère, sans talon, et à brides ouverte dont la particularité est de montrer la nudité des pieds.
SANDARAQUE	Réalgar.
SANDERLING	Bécasseau limicole de la famille des Scolopacidae et la sous-famille des Calidridinae, synonyme de bécasseau sanderling (oiseau).
SANDINISME	Doctrine politique du Front sandiniste de libération nationale (FSLN).
SANDINISTE	Relatif ou propre au sandinisme.
SANDWICHER	Prendre en sandwich.
SANGIOVESE	Cépage noir originaire d’Italie où on en cultive 60 000 hectares
SANGLOTANT	Qui sanglote.
SANISETTES	Toilettes publiques gratuites.
SANITAIRES	Ensemble des commodités relatives à l’hygiène (comme les lavabos, les toilettes…).
SANTONNIER	Celui qui fabrique des santons.
SAOUDIENNE	Habitante de l’Arabie saoudite, pays du Moyen-Orient.
SAPERLOTTE	Marque l’étonnement, juron.
SAPIENTIAL	Qui enseigne la sagesse, en parlant de certains livres religieux.
SAPONIFIER	Transformer un corps gras en savon.
SAPROPHAGE	Qui se nourrit de matière en décomposition.
SAPROPHILE	Qualifie toute espèce qui apprécie un milieu riche en matière organique putréfiée.
SAPROPHYTE	Qui tire ses substances nutritives de la matière organique morte, par exemple de la litière forestière.
SARCELLOIS	Relatif à Sarcelles, commune française située dans le département du Val-d’Oise.
SARCOPHAGE	Cercueil de pierre.
SARCOPHILE	Qui est attiré par la viande.
SARDINELLE	Espèce de petit poisson osseux pélagique et grégaire d’Atlantique, de Méditerranée et des eaux chaudes marines côtières, de la famille des clupéidés.
SARDINERIE	Usine où l’on prépare les sardines pour les conserver.
SARDONIQUE	Qui révèle une pensée, une intention méchante.
SARMENTEUX	Qui pousse des sarments.
SATELLISER	Devenir le satellite d’un astre.
SATISFAIRE	Plaire à.
SATISFAITE	Personne qui est contente d'elle-même, de son sort, etc.
SATISFECIT	Attestation donnée en témoignage de satisfaction.
SATRAPIQUE	Relatif au fonctionnement des satrapies.
SATURATEUR	Appareil pour saturer une eau d’acide carbonique.
SATURATION	Taux de saturation de l’hémoglobine.
SATURNALES	Fêtes en l’honneur de Saturne.
SATURNISME	Intoxication par le plomb, ses vapeurs ou ses sels, qui pénètrent dans l’organisme par voie digestive ou respiratoire et dont la toxicité est essentiellement hématologique, neurologique et rénale.
SATYRIASIS	Hypersexualité ou sexualité compulsive chez l’homme.
SAUCIFLARD	Saucisson.
SAUMONETTE	Nom commercial de plusieurs espèces de petits requins tels que la petite roussette et la grande roussette, l’aiguillat, l’émissolle …
SAUPOUDRER	Entremêler.
SAURISSAGE	Action de saurer ou saurir des harengs ou d’autres poissons.
SAURISSEUR	Professionnel qui saurit les poissons, particulièrement les harengs.
SAUROPSIDE	Taxon correspondant à la lignée de tétrapodes amniotes regroupant les tortues et les sauriens (squamates, crocodiles et oiseaux).
SAUSSURIEN	Relatif à l'œuvre et la pensée du linguiste .
SAUTERELLE	Puce.
SAUTILLAGE	Action de sautiller, de sauter à petits sauts.
SAUTILLANT	Qui sautille ; qui ne fait que sautiller.
SAUVAGERIE	État des hommes sauvages.
SAUVAGESSE	Femme sauvage.
SAUVEGARDE	Les données sécurisées elles-mêmes.
SAUVETEUSE	Celle qui prend part à un sauvetage.
SAVONNERIE	Le métier des savonniers.
SAVONNETTE	Montre à gousset à double boîtier.
SCAFERLATI	Tabac mis sous forme de lanières finement tranchées, et destiné à la pipe et à la cigarette ; c’est le nom technique et administratif du tabac à fumer.
SCANDALEUX	Ce qui cause du scandale.
SCANDINAVE	Personne originaire de Scandinavie.
SCAPHANDRE	Bouée, corset garni de liège, au moyen duquel on se soutient sur l'eau, sans savoir nager.
SCAPHOPODE	Classe de mollusque.
SCAPULAIRE	Relatif à l’épaule.
SCARIFIAGE	Labour superficiel.
SCARLATINE	Maladie infectieuse dont un des principaux symptômes est une d’aspect granité et rouge écarlate.
SCATOLOGIE	Propos, écrits qui ont trait aux excréments.
SCATOPHAGE	Qui mange les excréments.
SCATOPHILE	Qui est attiré par les excréments humains.
SCELLEMENT	Action de poser un sceau, ce sceau lui-même.
SCHERZANDO	Mot italien qui signifie en badinant, et que l’on met sur les partitions, pour indiquer qu’un passage doit être exécuté d’une manière badine et légère.
SCHIPPERKE	Race de petit chien de berger lupoïde d’origine belge, à robe noire, le plus petit chien de berger.
SCHLINGUER	Sentir mauvais, puer.
SCHLITTAGE	Transport au moyen de la schlitte.
SCHLITTEUR	Celui qui transporte les bois abattus au moyen de la schlitte.
SCHNEUQUER	Fouiner, farfouiller.
SCHNORCHEL	Tube périscopique permettant à un sous-marin d’alimenter ses moteurs diesel en air sans avoir à émerger. Il sert aussi pour un char d’assaut à franchir une rivière sous l’eau.
SCIATALGIE	Sciatique.
SCIENTISME	Doctrine selon laquelle la connaissance scientifique permettrait d'échapper à l'ignorance et l'obscurantisme, foi dans l'application des principes de la science dans tous les domaines.
SCIENTISTE	Adepte du scientisme.
SCINTILLER	Avoir un mouvement de scintillation.
SCISSIPARE	Qui concerne la scissiparité.
SCOLARISER	Faire fréquenter l’école à (un enfant).
SCOTOMISER	Omettre intentionnellement.
SCOTOPIQUE	Qui se rapporte à la vision nocturne ou à l'obscurité, à laquelle participent les cellules photoréceptrices à bâtonnets.
SCRABBLEUR	Joueur de Scrabble.
SCRAMASAXE	Genre d’épée franque (voire germanique) à un tranchant, dont l’autre coté de la lame n’était affuté que sur le dernier tiers, et dont les plus petits étaient vraisemblablement utilisés comme couteaux.
SCRIPTRICE	Celle qui écrit, sans pour autant être écrivaine.
SCRIPTURAL	Relatif à l'écriture.
SCROFULEUX	Personne atteinte de scrofule.
SCRUPULEUX	Qui est sujet à avoir des scrupules.
SCRUTATEUR	Qui scrute
SCRUTATION	Examen répété de l'état d'un ou plusieurs éléments d'un système pour y détecter un changement éventuel.
SCULPTEURE	Femme qui sculpte.
SCULPTEUSE	Femme qui sculpte.
SCULPTRICE	Artiste qui sculpte.
SCULPTURAL	Qui appartient, qui a rapport à la sculpture.
SCUTIFORME	Qui a la forme d’un écu.
SEABORGIUM	Corps simple métallique de cet élément.
SECONDAIRE	Ère géologique qui s’étend de -251 à -65,5 millions d’années, entre le Paléozoïque (ère primaire) et le Cénozoïque (ère tertiaire).
SECOUEMENT	Action de secouer.
SECOURABLE	Qui aime à secourir les autres, à les soulager dans leurs besoins.
SECOUREUSE	Personne qui vient au secours d’une autre.
SECOURISME	Assistance d’urgence pratiquée par des personnes ayant des connaissances nécessaires et maitrisant les techniques pour sauver des accidentés ou des personnes dont la vie est en danger.
SECOURISTE	Personne qui porte secours, qui apporte une aide de première urgence aux blessés ou accidentés.
SECTARISME	Caractère de celui ou de celle qui est sectaire.
SECTATRICE	Celle qui fait profession de suivre l’opinion de quelque philosophe, de quelque docteur, de quelque chef d’église, de quelque hérésiarque.
SECTIONNER	Couper, trancher.
SECTORISER	Organiser en secteurs.
SEERSUCKER	Cotonnade gaufrée d'origine indienne.
SEIGNEURIE	Terre seigneuriale.
SEINOMARIN	Habitant ou originaire du département de Seine-Maritime.
SEMESTRIEL	Magazine paraissant deux fois par an.
SEMOULERIE	Fabrication de la semoule.
SENTINELLE	Peuple autochtone des îles Andaman dans l’Océan Indien.
SEPTEMBRAL	De septembre.
SEPTMONCEL	Village et ancienne commune française, située dans le département du Jura intégrée à la commune de Septmoncel Les Molunes en janvier 2017.
SERFOUETTE	Outil de jardinage formé d’une petite pioche légère dont le fer est large et carré d’un côté et pointu de l’autre.
SERMONNEUR	Celui qui rédige et dit des sermons.
SERPENTANT	Qui serpente.
SERPENTEAU	Petit serpent éclos depuis peu.
SERPENTINE	Marbre serpentin.
SERRURERIE	Ouvrages des serruriers.
SERTISSAGE	Action de sertir.
SERTISSEUR	Ouvrier qui sertit.
SERTISSURE	Manière dont une pierre est sertie.
SERVOFREIN	Système de freinage raccordé directement au maître-cylindre du frein, utilisant la dépression dans le système d'admission du moteur qui agit comme force auxiliaire par le biais d'une membrane.
SEXPARTITE	Se dit d'une voûte qui est divisé en six parties ; qui est composé de six choses semblables, analogues.
SEXTILLION	ou Mille milliards de milliards. 1021.
SEXUALISER	Donner un caractère sexuel à.
SEXUALISME	Manière d'être de ce qui est sexuel.
SHAMPOOING	pour ou .
SHIGELLOSE	Maladie intestinale aiguë, et dont les agents causaux sont , , ou '.
SIALAGOGUE	Médicament sialogène.
SIFFLEMENT	Bruit que l’on fait en sifflant.
SIFFLOTANT	Qui sifflote.
SIGILLAIRE	En forme de sceau, relatif aux sceaux.
SIGNALEUSE	Désignation de grade d’une membre du détenant le grade de soldate...
SIGNALISER	Avertir par un signal ou un panneau de signalement.
SIGNATAIRE	Personne qui signe.
SIGNIFIANT	Qui signifie et opère.
SILENCIEUX	Pet silencieux.
SILENTBLOC	Support élastique destiné à absorber les vibrations.
SILHOUETTE	Forme, contour sombre d'un objet ou d'un être se détachant sur un fond clair.
SILICICOLE	Qui est bien adapté aux sols siliceux, en parlant de plantes.
SIMIIFORME	Singe de l’infra-ordre Simiiformes, dans le taxon des haplorrhiniens. Vrai singe, ou singe au sens strict, excluant les strepsirrhiniens et les tarsiers.
SIMILISAGE	Action de similiser, de rendre un tissu semblable à de la soie.
SIMILITUDE	Ressemblance.
SIMONIAQUE	Qui est coupable de simonie.
SIMPLEMENT	Seulement.
SIMPLIFIER	Rendre plus simple, moins compliqué, moins fatigant.
SIMULATEUR	Simulateur-ergomètre.
SIMULATION	Action de simuler.
SINCIPITAL	Qui a rapport au sinciput.
SINGALETTE	Mousseline de coton à contexture très claire dont on fait de la gaze hydrophile qui, très apprêtée, est utilisée en couture notamment pour préparer les patrons.
SINISATION	Processus par lequel le mode de vie, la langue etc. deviennent plus chinois.
SINISTROSE	État dépressif, pessimisme diffus.
SINOPHILIE	pour la Chine et tout ce qui la concerne.
SINOPHOBIE	Rejet de la Chine et des Chinois.
SIPHONNAGE	Action de siphonner, de puiser un liquide à l’aide de siphons.
SISMOLOGIE	Discipline scientifique étudiant les séismes et plus généralement la propagation des ondes.
SISMOLOGUE	Spécialiste de la sismologie.
SISTERSHIP	Navire ayant la même classe, la même taille et des caractéristiques presque identiques à un autre.
SITIOMANIE	Trouble du comportement alimentaire caractérisé par un besoin impérieux, impulsif, d’absorber de très grandes quantités de nourriture.
SKATEBOARD	Planche à roulettes.
SKIASCOPIE	Procédé objectif de détermination de la réfraction totale de l'œil par l'examen du déplacement de l'ombre pupillaire.
SLALOMEUSE	Skieuse sportive qui slalome.
SLAVOPHILE	Qui aime les Slaves, les civilisations slaves.
SLOPESTYLE	Sport de descente empruntant différents modules en ayant la plus grande amplitude.
SMARAGDITE	Variété d’actinote dont la couleur verte intense est liée à la présence de chrome.
SMARTPHONE	Téléphone mobile incluant un ordinateur de poche. Ce terme n'est pas utilisé au Québec.
SNOBINARDE	ou Celle qui est particulièrement snob.
SNOBINETTE	Femme, fille, snob.
SOCIALISER	Adapter à la vie en société.
SOCIALISME	Dans la théorie de et de , phase de transition entre la dictature du prolétariat et le communisme intégral définie comme une dissolution de l’État et des classes sociales.
SOCIALISTE	Relatif au socialisme.
SOCINIENNE	Nom des Chrétiennes antitrinitaires qui suivent la doctrine de Lélio Socin ; qui professent le socinianisme.
SOCIODRAME	Méthode psychothérapeutique par laquelle un groupe choisit et met en scène une situation qui est commune à ses membres.
SOCIOLECTE	Ensemble des formes et moyens d’expressions d’une langue caractéristiques d’un groupe social.
SOCIOLOGIE	Science, étude des phénomènes sociaux, des relations humaines.
SOCIOLOGUE	Personne dont le métier est d’étudier la sociologie.
SOCIOPATHE	Personne perçue, sans diagnostic, comme dangereusement dénuée de sentiments et de remords.
SOCRATIQUE	Relatif à .
SOEURETTES	Orthographe par contrainte typographique de sœurettes.
SOLDANELLE	Petite plante à fleurs bleues, de la famille des Primulacées, qui croît sur les montagnes, auprès des neiges et des glaciers.
SOLENNISER	Célébrer avec cérémonie.
SOLIDEMENT	Très.
SOLIDIFIER	Rendre solide ce qui était liquide.
SOLILOQUER	Se parler à soi-même.
SOLIPSISME	Idéalisme limite d’après lequel il n’y aurait, pour le sujet pensant, d’autre réalité que lui-même.
SOLIPSISTE	Sujet pensant pour qui il n’existe pas d’autre réalité que lui-même.
SOLLICITER	Demander fortement, avec instance.
